,Дата,ФО,Регион,Регион название,Регион население,Заражений,Выздоровлений,Смертей,Смертей за день,Заражений за день,Выздоровлений за день,Заражений на 100К населения,"Летальность, %",Регион геоточка
15957,15.09.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,13570,11817,126,1,97,148,538.2195364569369,0.93,1
15958,15.09.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,5451,3252,65,0,73,67,1979.209405510996,1.19,1
15959,15.09.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,12563,9952,228,4,94,58,224.20236212884274,1.81,1
15960,15.09.2020,Южный федеральный округ,Крым,Республика Крым,1913731,3301,2141,42,0,75,56,172.49028207203625,1.27,1
15961,15.09.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,19195,15640,410,7,165,89,454.8091057545495,2.14,1
15962,15.09.2020,Южный федеральный округ,Севастополь,Севастополь,436670,675,471,20,0,19,8,154.57897267959783,2.96,1
15963,16.09.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,3867,3399,50,0,25,23,484.32912838291435,1.29,1
15964,16.09.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,5984,5109,62,1,47,70,607.8144378275102,1.04,1
15965,16.09.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,742,631,10,0,9,6,457.985112397694,1.35,1
15966,16.09.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,5322,4533,64,0,61,34,496.0822366765287,1.2,1
15967,16.09.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,4145,3234,67,3,23,6,1313.5503252978067,1.62,1
15968,16.09.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,2406,1899,19,0,34,41,1669.7781263229485,0.79,1
15969,16.09.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,10771,9201,111,1,70,115,563.0314520837809,1.03,1
15970,16.09.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,8331,6503,90,0,68,45,863.9158794188711,1.08,1
15971,16.09.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,5112,3519,0,0,31,52,1042.8800789912298,0.0,1
15972,16.09.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,11126,8990,99,2,67,70,837.6107240672677,0.89,1
15973,16.09.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,180,169,2,0,0,0,364.75642376590736,1.11,1
15974,16.09.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,8286,7964,31,0,32,65,203.92327110055808,0.37,1
15975,16.09.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,7572,5426,114,2,60,52,590.0698077831238,1.51,1
15976,16.09.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,4549,4023,46,0,22,24,666.6832763474725,1.01,1
15977,16.09.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,5961,4892,39,0,30,49,740.4453851657524,0.65,1
15978,16.09.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,30108,26714,532,3,165,201,930.7668717725501,1.77,1
15979,16.09.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,11428,10350,82,0,100,142,577.8371053536396,0.72,1
15980,16.09.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,9582,8323,119,1,98,22,719.5557407887178,1.24,1
15981,16.09.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,8810,6112,242,2,64,43,335.85933098041187,2.75,1
15982,16.09.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,10187,7888,145,1,121,71,318.9903034713485,1.42,1
15983,16.09.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,14008,9169,88,1,111,114,568.7488580766966,0.63,1
15984,16.09.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,6900,5702,44,3,20,40,177.1827632499325,0.64,1
15985,16.09.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,4033,3098,57,2,72,70,266.54875866134756,1.41,1
15986,16.09.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,13788,11658,140,6,127,140,1106.0324814818973,1.02,1
15987,16.09.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,8221,6926,83,2,27,36,667.7675639277178,1.01,1
15988,16.09.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,12007,9674,257,1,75,49,1080.707919040963,2.14,1
15989,16.09.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,1176689,3992,3402,44,0,42,25,339.25701693480613,1.1,1
15990,16.09.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,994599,3842,3033,64,3,32,19,386.2863324817338,1.67,1
15991,16.09.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,622484,3514,2565,16,0,29,32,564.5125015261436,0.46,1
15992,16.09.2020,Северо-Западный федеральный округ,Коми,Республика Коми,840873,7223,6206,92,1,58,59,858.9882181970405,1.27,1
15993,16.09.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,1813816,7378,5282,91,1,39,29,406.76672826791685,1.23,1
15994,16.09.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,753557,13911,11512,188,3,75,166,1846.044824744512,1.35,1
15995,16.09.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,43997,324,114,0,0,1,0,736.413846398618,0.0,1
15996,16.09.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,606476,4745,3469,86,0,29,15,782.3887507502358,1.81,1
15997,16.09.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,636546,5001,3774,65,0,19,31,785.6462847932436,1.3,1
15998,16.09.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,5351935,39888,27399,2701,25,207,105,745.3005314900125,6.77,1
15999,16.09.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,3063885,12260,10533,529,1,85,65,400.145566821209,4.31,1
16000,16.09.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,488043,4995,4323,78,1,46,28,1023.4753904881333,1.56,1
16001,16.09.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,865828,7065,6310,84,1,42,12,815.9819271264038,1.19,1
16002,16.09.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,466305,6093,4634,28,0,66,23,1306.6555151671116,0.46,1
16003,16.09.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,701765,5343,4573,68,0,32,15,761.3659843394869,1.27,1
16004,16.09.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,2800674,14070,9752,275,1,137,142,502.3790701809636,1.95,1
16005,16.09.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,1436981,2356,1785,40,0,4,3,163.95484700215243,1.7,1
16006,16.09.2020,Сибирский федеральный округ,Алтай,Республика Алтай,218063,2640,2159,12,0,56,31,1210.6593048797827,0.45,1
16007,16.09.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,2350080,12716,11390,154,2,65,62,541.0879629629628,1.21,1
16008,16.09.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,2404195,17981,14457,266,2,76,145,747.9010645975056,1.48,1
16009,16.09.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),2694877,7935,5989,55,0,126,66,294.4475759004956,0.69,1
16010,16.09.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,18547,14466,525,2,102,90,644.7773107359402,2.83,1
16011,16.09.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,12260,11016,401,3,53,82,439.60788124419787,3.27,1
16012,16.09.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,10040,8638,252,4,34,62,512.2237295295449,2.51,1
16013,16.09.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,6530,5314,77,0,51,63,605.5940942983269,1.18,1
16014,16.09.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,7222,6529,67,0,35,23,2244.79519585232,0.93,1
16015,16.09.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,537513,3865,3311,47,0,30,17,719.0523764076404,1.22,1
16016,16.09.2020,Уральский федеральный округ,Курганская обл.,Курганская область,845537,3389,2907,24,1,28,16,400.8103725797925,0.71,1
16017,16.09.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,4325256,27299,20902,537,4,127,60,631.1533930014779,1.97,1
16018,16.09.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,1498779,8574,7327,32,0,54,27,572.0656614484191,0.37,1
16019,16.09.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,1655074,20831,20017,179,1,83,86,1258.6144184489635,0.86,1
16020,16.09.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,3493036,14724,10709,114,3,72,98,421.5244274608106,0.77,1
16021,16.09.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,538547,14220,13208,97,0,58,20,2640.4380676152687,0.68,1
16022,16.09.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,1549876,8056,7459,57,2,48,70,519.7835181653242,0.71,1
16023,16.09.2020,Центральный федеральный округ,Брянская обл.,Брянская область,1210982,8782,7113,35,0,49,23,725.1965760019556,0.4,1
16024,16.09.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,1378337,6806,5717,199,0,34,23,493.783450636528,2.92,1
16025,16.09.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,2333768,15867,14830,142,2,116,115,679.8876323610573,0.89,1
16026,16.09.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,1014646,8052,6612,126,0,43,51,793.5772673425017,1.56,1
16027,16.09.2020,Центральный федеральный округ,Калужская обл.,Калужская область,1012156,8534,7277,71,0,32,31,843.1506605701097,0.83,1
16028,16.09.2020,Центральный федеральный округ,Костромская обл.,Костромская область,643324,4156,3047,53,0,41,52,646.0197350013367,1.28,1
16029,16.09.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,7586,6412,56,1,28,48,680.2141607568617,0.74,1
16030,16.09.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,5616,4976,35,1,34,54,488.2624862958735,0.62,1
16031,16.09.2020,Центральный федеральный округ,Москва,Москва,12506468,273273,232706,5016,10,750,1223,2185.053365986304,1.84,1
16032,16.09.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,70831,53870,1261,6,173,139,943.9872804074428,1.78,1
16033,16.09.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,7826,6225,120,4,52,67,1047.3109962301621,1.53,1
16034,16.09.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,7647,6506,47,0,33,23,681.870466903379,0.61,1
16035,16.09.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,6369,5576,137,1,11,8,670.881489190476,2.15,1
16036,16.09.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,7184,6290,46,0,31,35,695.0787188259517,0.64,1
16037,16.09.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,5780,4371,218,1,25,20,450.20029239652206,3.77,1
16038,16.09.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,9716,8689,351,1,30,35,651.2697279561353,3.61,1
16039,16.09.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,7904,7419,45,2,53,69,624.4844684771239,0.57,1
16040,16.09.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,3710,3184,30,0,21,23,818.3053359683795,0.81,1
16041,16.09.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,6409,6073,90,1,53,25,629.8684833820469,1.4,1
16042,16.09.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,13674,11965,127,1,104,148,542.3444319463637,0.93,1
16043,16.09.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,5488,3265,65,0,37,13,1992.643774985204,1.18,1
16044,16.09.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,12658,10017,229,1,95,65,225.89775529944214,1.81,1
16045,16.09.2020,Южный федеральный округ,Крым,Республика Крым,1913731,3341,2172,43,1,40,31,174.58043998869223,1.29,1
16046,16.09.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,19362,15747,416,6,167,107,458.76602790412016,2.15,1
16047,16.09.2020,Южный федеральный округ,Севастополь,Севастополь,436670,693,485,21,1,18,14,158.70107861772047,3.03,1
16048,17.09.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,3895,3455,50,0,28,56,487.83603699287596,1.28,1
16049,17.09.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,6028,5154,62,0,44,45,612.2836616350655,1.03,1
16050,17.09.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,751,639,10,0,9,8,463.54018788499764,1.33,1
16051,17.09.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,5374,4553,65,1,52,20,500.9293385756605,1.21,1
16052,17.09.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,4173,3238,67,0,28,4,1322.4235241176716,1.61,1
16053,17.09.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,2451,1914,21,2,45,15,1701.008390530984,0.86,1
16054,17.09.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,10839,9276,112,1,68,75,566.5860095753508,1.03,1
16055,17.09.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,8400,6549,90,0,69,46,871.0711063640041,1.07,1
16056,17.09.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,5145,3573,0,0,33,54,1049.6122860739197,0.0,1
16057,17.09.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,11187,9057,101,2,61,67,842.2030532213307,0.9,1
16058,17.09.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,180,170,2,0,0,1,364.75642376590736,1.11,1
16059,17.09.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,8317,8010,31,0,31,46,204.68619910008948,0.37,1
16060,17.09.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,7634,5460,116,2,62,34,594.9013355277822,1.52,1
16061,17.09.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,4569,4044,46,0,20,21,669.6143964896904,1.01,1
16062,17.09.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,5992,4944,39,0,31,52,744.2960489705065,0.65,1
16063,17.09.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,30274,26844,535,3,166,130,935.898640761332,1.77,1
16064,17.09.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,11529,10465,82,0,101,115,582.9439961167403,0.71,1
16065,17.09.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,9679,8397,120,1,97,74,726.8399097363807,1.24,1
16066,17.09.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,8877,6155,244,2,67,43,338.4135392863924,2.75,1
16067,17.09.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,10312,7947,159,14,125,59,322.90448703215327,1.54,1
16068,17.09.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,14115,9269,89,1,107,100,573.0932418441299,0.63,1
16069,17.09.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,6923,5742,44,0,23,40,177.77337246076561,0.64,1
16070,17.09.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,4103,3163,59,2,70,65,271.1751938476343,1.44,1
16071,17.09.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,13913,11795,140,0,125,137,1116.0596108832056,1.01,1
16072,17.09.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,8248,6974,83,0,27,48,669.9606942313362,1.01,1
16073,17.09.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,12090,9718,257,0,83,44,1088.1784576667978,2.13,1
16074,17.09.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,1176689,4037,3460,45,1,45,58,343.08130695536374,1.11,1
16075,17.09.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,994599,3875,3077,65,1,33,44,389.6042525681205,1.68,1
16076,17.09.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,622484,3553,2597,16,0,39,32,570.7777228009073,0.45,1
16077,17.09.2020,Северо-Западный федеральный округ,Коми,Республика Коми,840873,7292,6273,93,1,69,67,867.1939757846906,1.28,1
16078,17.09.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,1813816,7424,5309,91,0,46,27,409.3028179264049,1.23,1
16079,17.09.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,753557,13984,11579,189,1,73,67,1855.732214019643,1.35,1
16080,17.09.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,43997,324,114,0,0,0,0,736.413846398618,0.0,1
16081,17.09.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,606476,4775,3478,86,0,30,9,787.3353603440203,1.8,1
16082,17.09.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,636546,5030,3822,65,0,29,48,790.2021220775874,1.29,1
16083,17.09.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,5351935,40099,27506,2725,24,211,107,749.2430307916669,6.8,1
16084,17.09.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,3063885,12345,10597,533,4,85,64,402.9198223823675,4.32,1
16085,17.09.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,488043,5044,4341,78,0,49,18,1033.5154894138427,1.55,1
16086,17.09.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,865828,7106,6321,84,0,41,11,820.717278720485,1.18,1
16087,17.09.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,466305,6158,4659,28,0,65,25,1320.594889610877,0.45,1
16088,17.09.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,701765,5375,4580,68,0,32,7,765.92591537053,1.27,1
16089,17.09.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,2800674,14208,9872,279,4,138,120,507.3064555174933,1.96,1
16090,17.09.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,1436981,2361,1785,40,0,5,0,164.30279871480556,1.69,1
16091,17.09.2020,Сибирский федеральный округ,Алтай,Республика Алтай,218063,2681,2176,12,0,41,17,1229.4612107510216,0.45,1
16092,17.09.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,2350080,12780,11459,159,5,64,69,543.8112745098039,1.24,1
16093,17.09.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,2404195,18058,14566,269,3,77,109,751.1037998165706,1.49,1
16094,17.09.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),2694877,8060,6121,56,1,125,132,299.0860065227467,0.69,1
16095,17.09.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,18648,14549,525,0,101,83,648.2885259397108,2.82,1
16096,17.09.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,12307,11112,403,2,47,96,441.29316431258917,3.27,1
16097,17.09.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,10088,8733,255,3,48,95,514.672607917734,2.53,1
16098,17.09.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,6583,5339,77,0,53,25,610.5093296731832,1.17,1
16099,17.09.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,7255,6541,67,0,33,12,2255.052498741149,0.92,1
16100,17.09.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,537513,3896,3341,47,0,31,30,724.8196787798621,1.21,1
16101,17.09.2020,Уральский федеральный округ,Курганская обл.,Курганская область,845537,3419,2933,24,0,30,26,404.3584136471852,0.7,1
16102,17.09.2020,Уральский федеральный округ,Свердловская обл.,Свердловская область,4325256,27425,20965,549,12,126,63,634.0665153692638,2.0,1
16103,17.09.2020,Уральский федеральный округ,Тюменская обл.,Тюменская область,1498779,8631,7352,32,0,57,25,575.868757168335,0.37,1
16104,17.09.2020,Уральский федеральный округ,ХМАО – Югра,Ханты-Мансийский автономный округ - Югра,1655074,20907,20107,179,0,76,90,1263.2063581447114,0.86,1
16105,17.09.2020,Уральский федеральный округ,Челябинская обл.,Челябинская область,3493036,14796,10778,119,5,72,69,423.58567160487326,0.8,1
16106,17.09.2020,Уральский федеральный округ,Ямало-Ненецкий АО,Ямало-Ненецкий автономный округ,538547,14282,13224,97,0,62,16,2651.950526137923,0.68,1
16107,17.09.2020,Центральный федеральный округ,Белгородская обл.,Белгородская область,1549876,8103,7512,57,0,47,53,522.8160188298933,0.7,1
16108,17.09.2020,Центральный федеральный округ,Брянская обл.,Брянская область,1210982,8830,7166,35,0,48,53,729.1603013091855,0.4,1
16109,17.09.2020,Центральный федеральный округ,Владимирская обл.,Владимирская область,1378337,6838,5737,200,1,32,20,496.10508895865087,2.92,1
16110,17.09.2020,Центральный федеральный округ,Воронежская обл.,Воронежская область,2333768,15982,14953,148,6,115,123,684.815285838181,0.93,1
16111,17.09.2020,Центральный федеральный округ,Ивановская обл.,Ивановская область,1014646,8096,6650,128,2,44,38,797.9137551421875,1.58,1
16112,17.09.2020,Центральный федеральный округ,Калужская обл.,Калужская область,1012156,8574,7323,71,0,40,46,847.1026205446591,0.83,1
16113,17.09.2020,Центральный федеральный округ,Костромская обл.,Костромская область,643324,4203,3089,58,5,47,42,653.3255404741623,1.38,1
16114,17.09.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,7618,6454,56,0,32,42,683.0835060171066,0.74,1
16115,17.09.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,5650,5038,35,0,34,62,491.2184913767246,0.62,1
16116,17.09.2020,Центральный федеральный округ,Москва,Москва,12506468,274003,234029,5025,9,730,1323,2190.8903456995213,1.83,1
16117,17.09.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,71008,54040,1267,6,177,170,946.3462157412953,1.78,1
16118,17.09.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,7874,6274,120,0,48,49,1053.734575046805,1.52,1
16119,17.09.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,7678,6527,47,0,31,21,684.6346861362814,0.61,1
16120,17.09.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,6378,5596,137,0,9,20,671.8295082519792,2.15,1
16121,17.09.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,7217,6332,46,0,33,42,698.2715915599796,0.64,1
16122,17.09.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,5804,4387,221,3,24,16,452.0696361711789,3.81,1
16123,17.09.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,9748,8722,353,2,32,33,653.4147085340063,3.62,1
16124,17.09.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,7950,7476,45,0,46,57,628.1188669525728,0.57,1
16125,17.09.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,3730,3210,30,0,20,26,822.7166854884247,0.8,1
16126,17.09.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,6457,6095,91,1,48,22,634.5858631920544,1.41,1
16127,17.09.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,13772,12111,128,1,98,146,546.2313526960157,0.93,1
16128,17.09.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,5551,3289,65,0,63,24,2015.5185121980444,1.17,1
16129,17.09.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,12751,10069,231,2,93,52,227.55745598223945,1.81,1
16130,17.09.2020,Южный федеральный округ,Крым,Республика Крым,1913731,3416,2226,44,1,75,54,178.49948608242227,1.29,1
16131,17.09.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,19533,15895,423,7,171,148,462.8177266321237,2.17,1
16132,17.09.2020,Южный федеральный округ,Севастополь,Севастополь,436670,713,497,21,0,20,12,163.28119632674557,2.95,1
16133,18.09.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,3928,3486,50,0,33,31,491.9691792831879,1.27,1
16134,18.09.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,6088,5182,62,0,60,28,618.3780577362772,1.02,1
16135,18.09.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,760,641,10,0,9,2,469.0952633723011,1.32,1
16136,18.09.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,5426,4570,65,0,52,17,505.77644047479225,1.2,1
16137,18.09.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,4198,3245,67,0,25,7,1330.3460230639791,1.6,1
16138,18.09.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,2484,1943,22,1,33,29,1723.9105842835434,0.89,1
16139,18.09.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,10910,9346,112,0,71,70,570.2973857797838,1.03,1
16140,18.09.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,8467,6592,90,0,67,43,878.0189354266693,1.06,1
16141,18.09.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,5174,3642,0,0,29,69,1055.5284680556774,0.0,1
16142,18.09.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,11255,9119,101,0,68,62,847.3223709668434,0.9,1
16143,18.09.2020,Дальневосточный федеральный округ,Чукотский АО,Чукотский автономный округ,49348,181,171,2,0,1,1,366.78284834238474,1.1,1
16144,18.09.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,8350,8075,31,0,33,65,205.49834826088104,0.37,1
16145,18.09.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,7701,5493,118,2,67,33,600.1225026066871,1.53,1
16146,18.09.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,4590,4063,46,0,21,19,672.6920726390192,1.0,1
16147,18.09.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,6024,4998,40,1,32,54,748.2709277367039,0.66,1
16148,18.09.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,30435,26988,538,3,161,144,940.8758383950301,1.77,1
16149,18.09.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,11628,10569,82,0,99,104,587.9497603300771,0.71,1
16150,18.09.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,9778,8444,121,1,99,47,734.2742677345108,1.24,1
16151,18.09.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,8944,6199,246,2,67,44,340.96774759237275,2.75,1
16152,18.09.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,10435,8055,163,4,123,108,326.75604365598525,1.56,1
16153,18.09.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,14222,9375,91,2,107,106,577.4376256115634,0.64,1
16154,18.09.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,6949,5775,45,1,26,33,178.4410176556204,0.65,1
